caption_index,image_id,caption
20732,3127888173_9a9a8ac3bd,"three children standing on a podium , awaiting an award ."
20733,3127888173_9a9a8ac3bd,"three children stand on a pedestal indicating first , second , and third place ."
20734,3127888173_9a9a8ac3bd,three children stand on the pedestal .
20735,3128164023_ebe8da4c32,dogs chase each other .
20736,3128164023_ebe8da4c32,two brown and white dogs wrestle while running across the wet sand .
20737,3128164023_ebe8da4c32,"two dogs , identical white with brown spots wrestle on jet black sand ."
20738,3128164023_ebe8da4c32,two white and brown dogs playing on a beach .
20739,3128164023_ebe8da4c32,two white dogs with brown markings playing .
20740,3128514681_a51b415c31,two ladies wearing dresses pose on the side of the road at night .
20741,3128514681_a51b415c31,two woman wearing dresses stand in the street and pose .
20742,3128514681_a51b415c31,two women in dresses pose on a street .
20743,3128514681_a51b415c31,two women on the side of a road .
20744,3128514681_a51b415c31,two women wearing dresses and heels posing under hanging lights on a street .
20745,3128856481_86e5df4160,a white duck expanding its wings in the water .
20746,3128856481_86e5df4160,a white duck is spreading its wings while sitting on the water .
20747,3128856481_86e5df4160,a white duck spreads its wings while in the water .
20748,3128856481_86e5df4160,white bird sitting in water spreading its wings
20749,3128856481_86e5df4160,white duck flapping its wings in the water .
20750,3130064588_6d1d3fa2dd,two boys on a boat riding though the water .
20751,3130064588_6d1d3fa2dd,two boys sitting on a boat in the water .
20752,3130064588_6d1d3fa2dd,two men are riding a blue and orange boat .
20753,3130064588_6d1d3fa2dd,two men sit on the dock overlooking blue water .
20754,3130064588_6d1d3fa2dd,two young men with shirts are riding on the back of a boat with an orange deck .
20755,3130093622_362f32f2bb,a black and brown dog jumps through the snow .
20756,3130093622_362f32f2bb,a dog is running through the snow .
20757,3130093622_362f32f2bb,a dog running with a stick in the snow .
20758,3130093622_362f32f2bb,a german shephard plays in the snow .
20759,3130093622_362f32f2bb,black and tan dog with object in mouth in the snow .
20760,313051099_1bb87d6c56,a closeup of a white dog 's face while he is holding a stick in his mouth .
20761,313051099_1bb87d6c56,a closeup photo of a brown dog chewing on a muddy stick .
20762,313051099_1bb87d6c56,a tan dog chewing on a dog treat .
20763,313051099_1bb87d6c56,dog with long wet hair biting stick .
20764,313051099_1bb87d6c56,the brown dog has a stick in its mouth .
20765,3130970054_04a3865c43,four children hold hands and jump into a pool .
20766,3130970054_04a3865c43,"four children jumping in a swimming pool , with only two wearing water wings ."
20767,3130970054_04a3865c43,four children jump into the pool .
20768,3130970054_04a3865c43,four children jump into the pool together .
20769,3130970054_04a3865c43,four kids holding hands jump into a swimming pool .
20770,3131107810_7e9b96cddc,"a group of children sit against a fence , covered with a blanket ."
20771,3131107810_7e9b96cddc,four children huddle under a blanket .
20772,3131107810_7e9b96cddc,four children keeping warm under a blanket .
20773,3131107810_7e9b96cddc,four hooded children huddle under a blanket outdoors .
20774,3131107810_7e9b96cddc,four warmly dressed children sit by a cement wall covered in a blue blanket .
20775,3131160589_dc73c209b7,a man dressed in a santa suit is climbing up a large concrete building .
20776,3131160589_dc73c209b7,a man in a red suit climbs a rock wall .
20777,3131160589_dc73c209b7,a rock climber wearing a santa suit is hanging from a strand of christmas lights .
20778,3131160589_dc73c209b7,santa claus climbing a rock strung with christmas lights .
20779,3131160589_dc73c209b7,someone dressed like santa claus is climbing a rock wall .
20780,3131632154_098f86f4cb,two black dogs fetching toys in the snow .
20781,3131632154_098f86f4cb,two black dogs in the snow .
20782,3131632154_098f86f4cb,two black dogs running in snow with toys in their mouths .
20783,3131632154_098f86f4cb,two black dogs running on the snow are biting onto something red and orange .
20784,3131632154_098f86f4cb,two dogs playing in the snow .
20785,3131990048_369b081021,a bird dives for some food .
20786,3131990048_369b081021,a falcon pursues a small rodent as it flees through the grass .
20787,3131990048_369b081021,a hawk diving to catch a small animal .
20788,3131990048_369b081021,falcon closing in on rodent .
20789,3131990048_369b081021,the hawk swoops down upon its prey .
20790,3132006797_04822b5866,the two children and the baby with the pink shirt are surrounded by toys .
20791,3132006797_04822b5866,three children playing on a floor with toys .
20792,3132006797_04822b5866,three children sitting in floor playing with several toys .
20793,3132006797_04822b5866,three young children playing with colourful toys .
20794,3132006797_04822b5866,two small children and a baby are playing with a lot of toys together .
20795,3132619510_7dfc947d25,a white dog with brown ears leaps at a white dog running from it .
20796,3132619510_7dfc947d25,two dogs running along a fence .
20797,3132619510_7dfc947d25,two white dogs are running alongside one another next to a fence .
20798,3132619510_7dfc947d25,two white dogs running and playing in a grassy yard .
20799,3132619510_7dfc947d25,two white dogs running with each other .
20800,3132760860_3e743a935d,a boy with a board strapped to his feet does a trick while holding onto some kind of rope .
20801,3132760860_3e743a935d,a wakeboarder is leaping into the air whilst holding onto a yellow rope .
20802,3132760860_3e743a935d,girl wearing swim gear is surfboarding
20803,3132760860_3e743a935d,this boy is doing a stunt with a tow rope and skateboard .
20804,3132760860_3e743a935d,"waterskier holding line , mid-jump and almost turned upside down ."
20805,3132832452_c354c6396c,a family surrounds a baby in the father 's lap .
20806,3132832452_c354c6396c,a family gathers in the living room .
20807,3132832452_c354c6396c,a man is sitting on a couch holding a baby while surrounded by children .
20808,3132832452_c354c6396c,"a man sitting on a couch holding a baby , surrounded by three young girls ."
20809,3132832452_c354c6396c,three little girls looking at a baby that a man is holding on his lap
20810,3132903412_b4780d0ccf,"a couple dressed in coats , hats , and scarves are standing in the snow ."
20811,3132903412_b4780d0ccf,two cold people stand near a pole .
20812,3132903412_b4780d0ccf,"two people outside in cold winter , with a scarf and hat on"
20813,3132903412_b4780d0ccf,two people standing in the snow
20814,3132903412_b4780d0ccf,two people wearing winter clothes stand near a pole in a winter scene .
20815,3133044777_8cc930a4ec,a fruit stand with its vendor .
20816,3133044777_8cc930a4ec,a man selling produce on the street .
20817,3133044777_8cc930a4ec,a man sells fruit .
20818,3133044777_8cc930a4ec,a man sells fruit .
20819,3133044777_8cc930a4ec,man with a fanny pack standing beside fruit stand .
20820,313326614_b2adbe59e0,a man in a red jacket is standing at the top of some steps at night .
20821,313326614_b2adbe59e0,a man in a red jacket is standing at the top of the stadium steps .
20822,313326614_b2adbe59e0,a man in a red shirt at the top of a set of stairs with arena lights on in the background
20823,313326614_b2adbe59e0,a man stands at the top of a flight of stairs at the entrance to a stadium .
20824,313326614_b2adbe59e0,a man stands at the top of a stadium staircase .
20825,3133403457_95dfe11da1,a child wearing big green fist gloves .
20826,3133403457_95dfe11da1,a young boy is posing with incredible hulk gloves on .
20827,3133403457_95dfe11da1,a young boys hands is wearing two giant green gloves .
20828,3133403457_95dfe11da1,a young boy wearing costume hands raises his arms .
20829,3133403457_95dfe11da1,small barefoot child with large green toy hands .
20830,3133825703_359a0c414d,a child staring at santa .
20831,3133825703_359a0c414d,a father and son looking at a funny looking santa .
20832,3133825703_359a0c414d,a little boy and his father talking to a man dressed as santa claws .
20833,3133825703_359a0c414d,the child is looking at santa claus .
20834,3133825703_359a0c414d,the little boy has a yellow crown and the man is wearing red velvet .
20835,3134092148_151154139a,a guy on a surfboard .
20836,3134092148_151154139a,a man is surfing on a white surfboard with his hands upraised .
20837,3134092148_151154139a,a man surfing a wave .
20838,3134092148_151154139a,a surfer is doing a turn on his board .
20839,3134092148_151154139a,surfer in wetsuit riding a wave .
20840,3134341610_3c55e373a7,a man and woman in masks and costume make a toast in front of a christmas tree .
20841,3134341610_3c55e373a7,a woman in mask sits next to a man wearing a santa suit and also in mask as they hold wine glasses next to a christmas tree .
20842,3134341610_3c55e373a7,santa and a woman drink wine next to the christmas tree while wearing joke disguise glasses .
20843,3134341610_3c55e373a7,"two people , one of whom is in a santa costume , pose wearing funny glasses ."
20844,3134341610_3c55e373a7,two people with silly disguises at christmas time
20845,3134385454_4f1d55333f,"a girl jumping into a pool , with a man standing near ."
20846,3134385454_4f1d55333f,a girl jumps into a swimming pool with a guy in black .
20847,3134385454_4f1d55333f,a man and little girl are playing in an above ground swimming pool .
20848,3134385454_4f1d55333f,a man and little girl splashing in pool .
20849,3134385454_4f1d55333f,a man in black clothes is watching a child making a splash in a pool .
20850,3134387321_3a253224c1,a closeup of three people smiling for the camera .
20851,3134387321_3a253224c1,a girl holds a glass and has a girl on her right and a boy on her left looking into the camera .
20852,3134387321_3a253224c1,a girl in a black and white headband and pink neck tie holding a glass with friends on either side of her .
20853,3134387321_3a253224c1,three people pose for a picture .
20854,3134387321_3a253224c1,two women and a man pose for the camera .
20855,3134387513_ceb75bea0a,a couple enjoying a bit of nightlife smile for the camera .
20856,3134387513_ceb75bea0a,a guy and a female with drinks in hand .
20857,3134387513_ceb75bea0a,a man and woman in a dark room with lights behind them holding drinks while a bright green light shines in their faces .
20858,3134387513_ceb75bea0a,a young couple holding drinks and smiling .
20859,3134387513_ceb75bea0a,two smiling people with drinks in their hands face each other for a picture .
20860,3134585858_a8c3493ca5,a man and a woman are dressed in black coats
20861,3134585858_a8c3493ca5,a man and a woman wearing black wool coats .
20862,3134585858_a8c3493ca5,a man and woman both wearing black coats pose for a picture .
20863,3134585858_a8c3493ca5,a man and woman in black coats are outside while it is snowing .
